date,month,season,year,solar_radiation_sum,temperature_maximum,temperature_minimum,rainfall_sum,humidity_average
31/12/2010,12,Winter,2010,6444,11.77,7.43,0,99.77604167
01/01/2011,1,Winter,2011,7950.1,12.55,6.22,0,99.21006944
02/01/2011,1,Winter,2011,11522.8,13.32,6.22,0,92.30208333
03/01/2011,1,Winter,2011,8762.6,8.63,-0.15,0,99.33680556
04/01/2011,1,Winter,2011,3150.2,7.83,4.99,0.2,100
05/01/2011,1,Winter,2011,,11.8,5.8,0.6,81
06/01/2011,1,Winter,2011,,17.2,8.4,0.3,71
07/01/2011,1,Winter,2011,,12.8,9.4,0.2,66.5
08/01/2011,1,Winter,2011,,13.3,8.4,4.8,73.5
09/01/2011,1,Winter,2011,,12,6.1,8.5,78.5
10/01/2011,1,Winter,2011,,9.2,3.1,3.1,79
11/01/2011,1,Winter,2011,,15.7,5.5,0.1,72.5
12/01/2011,1,Winter,2011,,16.6,2.2,0,70.5
13/01/2011,1,Winter,2011,,15.4,1.6,0,72.5
14/01/2011,1,Winter,2011,,16.8,1.1,0,70
15/01/2011,1,Winter,2011,,16.4,-0.7,0,70
16/01/2011,1,Winter,2011,,16.6,0.5,0,67
17/01/2011,1,Winter,2011,,,,0,
18/01/2011,1,Winter,2011,,,,0,
19/01/2011,1,Winter,2011,,11.5,-0.5,0,74
20/01/2011,1,Winter,2011,,13,1.9,0,65.5
21/01/2011,1,Winter,2011,,,,0,
22/01/2011,1,Winter,2011,,,,0,
23/01/2011,1,Winter,2011,,,,0,
24/01/2011,1,Winter,2011,,,,0,
25/01/2011,1,Winter,2011,,,,0,
26/01/2011,1,Winter,2011,,,,0,
27/01/2011,1,Winter,2011,,7,-2,0.1,81
28/01/2011,1,Winter,2011,,11.4,4,2.3,72
29/01/2011,1,Winter,2011,,8.9,-0.8,0,77
30/01/2011,1,Winter,2011,,8.5,-1.4,2.5,75.5
31/01/2011,1,Winter,2011,,8.5,-0.8,0,67
01/02/2011,2,Winter,2011,,10.6,-3.8,0,63.5
02/02/2011,2,Winter,2011,,13.7,-5.4,0,59.5
03/02/2011,2,Winter,2011,,15.2,-5.1,0,61
04/02/2011,2,Winter,2011,,17.2,-4.4,0,62.5
05/02/2011,2,Winter,2011,,18.7,-4.3,0,62
06/02/2011,2,Winter,2011,,20.1,-3.5,0,61
07/02/2011,2,Winter,2011,,19.3,-3.6,0,59
08/02/2011,2,Winter,2011,,17.1,-3.5,0,58
09/02/2011,2,Winter,2011,,16.5,-1.4,0,60
10/02/2011,2,Winter,2011,,18.1,-3.2,0,63
11/02/2011,2,Winter,2011,,16.4,-0.9,0,66.5
12/02/2011,2,Winter,2011,,16.9,-2.8,0,65
13/02/2011,2,Winter,2011,,14,-0.5,2.4,63.5
14/02/2011,2,Winter,2011,,9.8,0.7,0,71.5
15/02/2011,2,Winter,2011,,9.5,3.8,12,83.5
16/02/2011,2,Winter,2011,,9.9,3.1,7.7,75
17/02/2011,2,Winter,2011,,11.3,3.5,0.6,67
18/02/2011,2,Winter,2011,,,,0.2,
19/02/2011,2,Winter,2011,,,,10.4,
20/02/2011,2,Winter,2011,,,,0,
21/02/2011,2,Winter,2011,,,,0,
22/02/2011,2,Winter,2011,,,,0,
23/02/2011,2,Winter,2011,,,,0,
24/02/2011,2,Winter,2011,,20.8,1.5,0,62
25/02/2011,2,Winter,2011,,21.7,1.2,0,61.5
26/02/2011,2,Winter,2011,,23.3,3.9,0,57.5
27/02/2011,2,Winter,2011,,14.4,1,0,55.5
28/02/2011,2,Winter,2011,,11.9,-2.7,0,63.5
01/03/2011,3,Spring,2011,,11.2,-2,0,58.5
02/03/2011,3,Spring,2011,,10.5,2.3,0,60.5
03/03/2011,3,Spring,2011,,9.8,-2.4,0,62.5
04/03/2011,3,Spring,2011,,7.6,-1.6,5.7,78.5
05/03/2011,3,Spring,2011,,12.2,2.2,0,67.5
06/03/2011,3,Spring,2011,,16.1,0.5,0,61.5
07/03/2011,3,Spring,2011,,17.9,4.2,0.1,55
08/03/2011,3,Spring,2011,,12.6,6.4,0,56.5
09/03/2011,3,Spring,2011,,13.9,3.4,0,68.5
10/03/2011,3,Spring,2011,,18.4,0.8,0,61
11/03/2011,3,Spring,2011,,10.3,5.9,4.3,72.5
12/03/2011,3,Spring,2011,,15.9,7.2,3.8,73
13/03/2011,3,Spring,2011,,15,5.3,2.1,69.5
14/03/2011,3,Spring,2011,,13.5,5.9,2.1,78.5
15/03/2011,3,Spring,2011,,13.7,5.7,0.1,71
16/03/2011,3,Spring,2011,,10.9,4.3,3.6,76.5
17/03/2011,3,Spring,2011,,19.2,3,0,62.5
18/03/2011,3,Spring,2011,,21.3,0.7,0,62
19/03/2011,3,Spring,2011,,,,0,
20/03/2011,3,Spring,2011,,,,0,
21/03/2011,3,Spring,2011,,,,0,
22/03/2011,3,Spring,2011,,14.4,5.1,0,58
23/03/2011,3,Spring,2011,,12.4,4.3,4.1,74
24/03/2011,3,Spring,2011,,14.9,7.8,0,70
25/03/2011,3,Spring,2011,,19,7.9,0.6,64
26/03/2011,3,Spring,2011,,20.5,7.1,1.4,67.5
27/03/2011,3,Spring,2011,,16,6.6,2.6,72.5
28/03/2011,3,Spring,2011,,16.3,4.4,0.1,68
29/03/2011,3,Spring,2011,,19.8,9.2,0,61.5
30/03/2011,3,Spring,2011,,20.8,7.4,0,64
31/03/2011,3,Spring,2011,,24.3,4.9,0,63
01/04/2011,4,Spring,2011,,27.7,5.1,0,58.5
02/04/2011,4,Spring,2011,,25.2,10.1,0,51.5
03/04/2011,4,Spring,2011,,20.5,10.9,6.1,70.5
04/04/2011,4,Spring,2011,,24.3,8.5,0,65
05/04/2011,4,Spring,2011,36403.4,27,8.3,0,58.5
06/04/2011,4,Spring,2011,27889.9,25.5,10.1,0,56.5
07/04/2011,4,Spring,2011,34255.6,28.8,9.3,0,47
08/04/2011,4,Spring,2011,35722.76044,31,8.9,0,48.5
09/04/2011,4,Spring,2011,,30,9.5,0,54
10/04/2011,4,Spring,2011,,27.6,8.4,0,61
11/04/2011,4,Spring,2011,,25.1,5.6,0,59
12/04/2011,4,Spring,2011,38966,25.8,7.6,0,54
13/04/2011,4,Spring,2011,39678.6,28.2,4.9,0,56
14/04/2011,4,Spring,2011,39591.3,28.7,5.6,0,52.5
15/04/2011,4,Spring,2011,40227.2,25,5.5,0,51
16/04/2011,4,Spring,2011,33443.6,22.4,9.9,0,59
17/04/2011,4,Spring,2011,39983.5,23.7,8.2,0,56
18/04/2011,4,Spring,2011,37657.2,24.3,8.3,0,47
19/04/2011,4,Spring,2011,30829.7,24.2,10.1,0,65.5
20/04/2011,4,Spring,2011,27447,22.6,12.2,1.6,66.5
21/04/2011,4,Spring,2011,23545.7,,,19.8,
22/04/2011,4,Spring,2011,18086.9,,,6.6,
23/04/2011,4,Spring,2011,26192.3,,,0.6,
24/04/2011,4,Spring,2011,25753.5,,,0.4,
25/04/2011,4,Spring,2011,25576,,,0.2,
26/04/2011,4,Spring,2011,32623.7,,,0,
27/04/2011,4,Spring,2011,42158.5,25.3,8,0,58
28/04/2011,4,Spring,2011,40036,25.9,7.1,0,59
29/04/2011,4,Spring,2011,25267.2,21.2,11.3,0,61.5
30/04/2011,4,Spring,2011,22087.1,18.4,10.9,1.2,68
01/05/2011,5,Spring,2011,41508.7,21.5,10.4,0,61.5
02/05/2011,5,Spring,2011,38201.4,24.1,10.8,0,64.5
03/05/2011,5,Spring,2011,34508.4,24.1,10.1,0,65
04/05/2011,5,Spring,2011,41644.7,24.5,7.8,0,61.5
05/05/2011,5,Spring,2011,39227.3,25.7,8.9,0,56
06/05/2011,5,Spring,2011,37266.4,24.1,14,0,60
07/05/2011,5,Spring,2011,19053.3,19.3,8.9,17.8,71
08/05/2011,5,Spring,2011,45532.3,23.4,6.6,0,64.5
09/05/2011,5,Spring,2011,44417.2,28.4,8.8,0,61
10/05/2011,5,Spring,2011,45349.8,26.9,12.1,0,57
11/05/2011,5,Spring,2011,44268.5,28.5,11.8,0,57
12/05/2011,5,Spring,2011,22558.2,26.8,14.6,0,50
13/05/2011,5,Spring,2011,39119.6,28.7,14.2,0,55
14/05/2011,5,Spring,2011,34883.7,,,5,
15/05/2011,5,Spring,2011,48178.7,,,0,
16/05/2011,5,Spring,2011,45567.3,9.42,7.83,0,99.375
17/05/2011,5,Spring,2011,30606.1,25.7,11.6,0,58
18/05/2011,5,Spring,2011,38119.7,25,11.5,3.8,63
19/05/2011,5,Spring,2011,22033.5,18.2,10.4,9.8,72.5
20/05/2011,5,Spring,2011,44401.4,10.99,7.83,0,100
21/05/2011,5,Spring,2011,45782.8,28.2,11.1,0,55
22/05/2011,5,Spring,2011,40824,30.6,13.1,0,51
23/05/2011,5,Spring,2011,46319,31.4,13,0,51.5
24/05/2011,5,Spring,2011,40095,33,13.8,0,54.5
25/05/2011,5,Spring,2011,46924.6,33,15.6,0,44
26/05/2011,5,Spring,2011,35830.8,30.9,14.9,1.2,57.5
27/05/2011,5,Spring,2011,24702.1,27.2,14.1,0.8,65.5
28/05/2011,5,Spring,2011,43862.8,14.09,12.55,0,100
29/05/2011,5,Spring,2011,40558.7,14.09,13.7,1.2,100
30/05/2011,5,Spring,2011,37941.4,25.9,15.4,3.6,63
31/05/2011,5,Spring,2011,43405.57241,16.38,0,0,38.00934579
01/06/2011,6,Summer,2011,48234.7,16.38,0,0,19.65972222
02/06/2011,6,Summer,2011,40223.3,17.14,0,0,30.96527778
03/06/2011,6,Summer,2011,38130,19.04,0,0,39.49652778
04/06/2011,6,Summer,2011,40332.7,19.81,0,0,37.71354167
05/06/2011,6,Summer,2011,36593.7,23.63,0,0,32.71527778
06/06/2011,6,Summer,2011,20272,22.86,12.93,29.4,90.015625
07/06/2011,6,Summer,2011,27053.7,21.33,12.16,5.4,93.51909722
08/06/2011,6,Summer,2011,40899.6,22.86,0,0,64.66145833
09/06/2011,6,Summer,2011,36641.3,23.24,0,0,49.51041667
10/06/2011,6,Summer,2011,42447.6,23.63,0,0,43.80729167
11/06/2011,6,Summer,2011,44323.7,24.01,0,0,40.83854167
12/06/2011,6,Summer,2011,46210.5,23.24,0,0,27.15798611
13/06/2011,6,Summer,2011,47879,24.01,0,0,21.05208333
14/06/2011,6,Summer,2011,48034.3,25.17,0,0,27.38715278
15/06/2011,6,Summer,2011,47317.4,29.1,0,0,26.62673611
16/06/2011,6,Summer,2011,43013.4,29.1,0,0,30.58680556
17/06/2011,6,Summer,2011,45436.2,31.93,15.62,0,32.38888889
18/06/2011,6,Summer,2011,47021.5,30.31,16.38,0.2,41.06944444
19/06/2011,6,Summer,2011,47754.7,32.34,0,0,28.05729167
20/06/2011,6,Summer,2011,46923.3,34.01,0,0,35.80034722
21/06/2011,6,Summer,2011,45350.9,33.59,0,0,29.828125
22/06/2011,6,Summer,2011,47428.5,33.59,19.04,0,27.59722222
23/06/2011,6,Summer,2011,48525.1,33.17,16.76,0,24.56944444
24/06/2011,6,Summer,2011,47081.5,34.85,16,0,47.43229167
25/06/2011,6,Summer,2011,46993.3,37,0,0,44.11458333
26/06/2011,6,Summer,2011,45631,37.44,0,0,31.02951389
27/06/2011,6,Summer,2011,44148.9,38.32,0,0,27.13194444
28/06/2011,6,Summer,2011,46656.1,37,21.33,0,28.94097222
29/06/2011,6,Summer,2011,46375.9,36.13,18.28,0,33.13888889
30/06/2011,6,Summer,2011,47598.6,36.13,15.62,0,41.00694444
01/07/2011,7,Summer,2011,41108.7,36.57,17.9,0,40.59548611
02/07/2011,7,Summer,2011,44614.7,36.57,19.81,0,25.66666667
03/07/2011,7,Summer,2011,38698.3,32.34,22.09,0,25.10763889
04/07/2011,7,Summer,2011,46082.3,32.34,16.38,0,37.11111111
05/07/2011,7,Summer,2011,46852.2,35.27,16.38,0,28.55208333
06/07/2011,7,Summer,2011,47855,34.01,18.66,0,30.26388889
07/07/2011,7,Summer,2011,48301.5,30.31,16,0,26.56597222
08/07/2011,7,Summer,2011,47976.3,31.52,12.55,0,28.34375
09/07/2011,7,Summer,2011,47410.1,33.17,17.14,0,37.24652778
10/07/2011,7,Summer,2011,47433.6,35.7,18.66,0,30.62847222
11/07/2011,7,Summer,2011,47632.1,36.57,17.14,0,27.73263889
12/07/2011,7,Summer,2011,42210,33.17,16.76,5.6,37.40104167
13/07/2011,7,Summer,2011,42091.2,26.73,12.55,0,58.17013889
14/07/2011,7,Summer,2011,47719,29.1,11.38,0,43.80555556
15/07/2011,7,Summer,2011,46859.2,32.76,14.85,0,34.71527778
16/07/2011,7,Summer,2011,46038.6,35.7,17.52,0,28.01041667
17/07/2011,7,Summer,2011,46398.8,31.12,19.42,0,36.25347222
18/07/2011,7,Summer,2011,45261,31.52,12.55,0,32.64236111
19/07/2011,7,Summer,2011,45447.4,29.5,18.28,0,35.11111111
20/07/2011,7,Summer,2011,46836.1,32.34,11.77,0,30.70486111
21/07/2011,7,Summer,2011,46839.7,35.7,14.09,0,25.75
22/07/2011,7,Summer,2011,44508.8,33.59,15.62,0,40.13194444
23/07/2011,7,Summer,2011,44503.3,33.17,14.85,0,43.36284722
24/07/2011,7,Summer,2011,44159.5,31.52,14.47,0,29.79861111
25/07/2011,7,Summer,2011,44474.1,32.76,14.85,0,37.61805556
26/07/2011,7,Summer,2011,44265.9,35.7,17.9,0,33.70486111
27/07/2011,7,Summer,2011,44062.7,34.01,16.76,0,38.32291667
28/07/2011,7,Summer,2011,42751.3,35.27,19.04,0,53.03472222
29/07/2011,7,Summer,2011,42924.6,36.57,19.42,0,40.86111111
30/07/2011,7,Summer,2011,43438.8,35.7,19.42,0,27.03819444
31/07/2011,7,Summer,2011,43984.9,35.7,17.9,0,42.14236111
01/08/2011,8,Summer,2011,32839.7,35.27,20.19,1,36.09375
02/08/2011,8,Summer,2011,40942.4,29.5,16.38,0,49.94444444
03/08/2011,8,Summer,2011,43591,33.17,16.38,0,42.49305556
04/08/2011,8,Summer,2011,43603.9,36.13,17.14,0,27.88194444
05/08/2011,8,Summer,2011,36244.9,35.27,19.04,0,30.45138889
06/08/2011,8,Summer,2011,41799.9,33.17,17.9,0,34.87152778
07/08/2011,8,Summer,2011,42979.8,34.01,18.66,0,45.60763889
08/08/2011,8,Summer,2011,43465.2,34.01,17.52,0,28.79861111
09/08/2011,8,Summer,2011,43207,34.85,15.62,0,31.26388889
10/08/2011,8,Summer,2011,41687.6,35.7,18.28,0,46.97569444
11/08/2011,8,Summer,2011,40348.5,37.44,19.04,0,45.72569444
12/08/2011,8,Summer,2011,20141,33.59,19.81,6.4,44.328125
13/08/2011,8,Summer,2011,38407.4,31.93,16.76,9.4,65.88368056
14/08/2011,8,Summer,2011,37533.6,34.85,19.42,0,41.65277778
15/08/2011,8,Summer,2011,41347.4,36.57,19.42,0,31.99652778
16/08/2011,8,Summer,2011,41242.2,37.88,20.57,0,36.23611111
17/08/2011,8,Summer,2011,40292.3,37.88,19.81,0,30.23958333
18/08/2011,8,Summer,2011,32908.9,37.44,21.33,0,36.28819444
19/08/2011,8,Summer,2011,38851.3,38.32,20.95,0,35.64583333
20/08/2011,8,Summer,2011,38314.5,39.67,22.86,0,29.17361111
21/08/2011,8,Summer,2011,34073.6,37.44,22.09,0.4,31.36111111
22/08/2011,8,Summer,2011,39008.4,29.9,17.52,0,60.42013889
23/08/2011,8,Summer,2011,39122.3,33.17,16.38,0,44.89583333
24/08/2011,8,Summer,2011,39307,32.34,17.52,0,40.875
25/08/2011,8,Summer,2011,39384.5,33.59,17.14,0,32.36805556
26/08/2011,8,Summer,2011,39526.1,28.31,17.52,0,44.85763889
27/08/2011,8,Summer,2011,41048.3,30.71,9.82,0,24.60763889
28/08/2011,8,Summer,2011,38331.4,33.59,16.38,0,46.22222222
29/08/2011,8,Summer,2011,37243.4,34.01,18.28,0,22.49652778
30/08/2011,8,Summer,2011,38510.8,33.59,16.38,0,16.63194444
31/08/2011,8,Summer,2011,23539.5,28.7,17.52,0,47.51041667
01/09/2011,9,Fall,2011,28259.8,29.9,16.38,0,58.47569444
02/09/2011,9,Fall,2011,30615.9,26.73,14.47,0.2,62.9375
03/09/2011,9,Fall,2011,16683.3,24.79,15.62,0,67.96354167
04/09/2011,9,Fall,2011,37138.4,28.31,14.47,0,55.84375
05/09/2011,9,Fall,2011,37001,29.5,12.55,0,43.39930556
06/09/2011,9,Fall,2011,35753.5,32.34,12.55,0,43.17708333
07/09/2011,9,Fall,2011,36843.3,34.43,13.32,0,27.49305556
08/09/2011,9,Fall,2011,36427.2,35.27,14.85,0,21.21875
09/09/2011,9,Fall,2011,35869.7,36.13,16,0,21
10/09/2011,9,Fall,2011,35241.8,34.01,17.9,0,21.54166667
11/09/2011,9,Fall,2011,28382,29.1,16.76,0,46.53125
12/09/2011,9,Fall,2011,35467,33.59,11.38,0,34.61111111
13/09/2011,9,Fall,2011,34430.6,34.85,17.52,0,36.80555556
14/09/2011,9,Fall,2011,33729.6,33.59,18.66,0,32.77777778
15/09/2011,9,Fall,2011,34318.6,33.17,17.9,0,41.12152778
16/09/2011,9,Fall,2011,32560.4,32.76,17.9,0,45.13888889
17/09/2011,9,Fall,2011,28751.3,31.93,17.9,0,43.15625
18/09/2011,9,Fall,2011,29773.3,28.7,15.62,0,32.07986111
19/09/2011,9,Fall,2011,34377,25.95,7.43,0,36.62152778
20/09/2011,9,Fall,2011,33540.9,30.31,8.63,0,29.51388889
21/09/2011,9,Fall,2011,31750.5,31.12,14.47,0,41.45833333
22/09/2011,9,Fall,2011,31835.5,31.52,15.23,0,37.27777778
23/09/2011,9,Fall,2011,30111,29.9,16.38,0,46.86631944
24/09/2011,9,Fall,2011,31180.8,27.12,14.47,0,40.07638889
25/09/2011,9,Fall,2011,31964.2,28.7,9.82,0,31.58680556
26/09/2011,9,Fall,2011,30684.7,30.71,11.38,0,45.52604167
27/09/2011,9,Fall,2011,29921.2,30.31,14.85,0,44.28125
28/09/2011,9,Fall,2011,22523.2,29.1,13.7,0,35.31944444
29/09/2011,9,Fall,2011,27488,28.31,12.16,0,45.01736111
30/09/2011,9,Fall,2011,28887.9,27.52,12.93,0,59.5625
01/10/2011,10,Fall,2011,29139.5,27.12,14.47,0,62.25868056
02/10/2011,10,Fall,2011,28225.9,26.73,11.77,0,61.54340278
03/10/2011,10,Fall,2011,26970.8,28.7,9.82,0,43.07291667
04/10/2011,10,Fall,2011,29045.6,30.31,10.21,0,27.88541667
05/10/2011,10,Fall,2011,29006.7,30.71,10.21,0,25.36458333
06/10/2011,10,Fall,2011,28039.4,31.52,10.6,0,24.64930556
07/10/2011,10,Fall,2011,19994.2,23.24,12.16,0,39.56597222
08/10/2011,10,Fall,2011,28199.4,23.63,7.03,0,47.04861111
09/10/2011,10,Fall,2011,27957.1,24.4,8.63,0,46.45486111
10/10/2011,10,Fall,2011,27576.6,29.1,6.22,0,39.20833333
11/10/2011,10,Fall,2011,27174.9,30.71,8.23,0,29.44791667
12/10/2011,10,Fall,2011,27090.8,31.93,9.42,0,24.45833333
13/10/2011,10,Fall,2011,27139.3,31.93,9.03,0,23.10069444
14/10/2011,10,Fall,2011,26923.5,30.31,9.42,0,22.48958333
15/10/2011,10,Fall,2011,25587.1,26.73,12.55,0,61.67361111
16/10/2011,10,Fall,2011,24821.9,26.73,9.42,0,60.07118056
17/10/2011,10,Fall,2011,22856.8,24.79,9.03,0,66.49652778
18/10/2011,10,Fall,2011,24267,24.79,8.23,0,56.21180556
19/10/2011,10,Fall,2011,21722.1,25.56,8.63,0,42.78125
20/10/2011,10,Fall,2011,25535.6,21.33,8.23,0,41.3125
21/10/2011,10,Fall,2011,23906.9,22.86,2.03,0,45.63194444
22/10/2011,10,Fall,2011,19632.1,23.63,9.42,0,65.71006944
23/10/2011,10,Fall,2011,12932,20.95,10.99,0.8,68.66319444
24/10/2011,10,Fall,2011,10630.5,17.9,10.6,9.6,87.56770833
25/10/2011,10,Fall,2011,18342.1,15.62,6.22,0,71.47222222
26/10/2011,10,Fall,2011,12370.6,16,7.43,1,81.73611111
27/10/2011,10,Fall,2011,12912.8,16.38,9.82,23.4,96.25347222
28/10/2011,10,Fall,2011,20375.6,19.04,8.63,0,83.82465278
29/10/2011,10,Fall,2011,21223.1,20.19,4.99,0,84.265625
30/10/2011,10,Fall,2011,20872,21.71,6.62,0,88.45833333
31/10/2011,10,Fall,2011,20154,22.48,9.03,0,85.14583333
01/11/2011,11,Fall,2011,15119.1,20.95,12.55,0,82.13715278
02/11/2011,11,Fall,2011,7025.3,17.52,12.16,3.4,90.65451389
03/11/2011,11,Fall,2011,9855.4,16.38,9.42,9.6,94.68576389
04/11/2011,11,Fall,2011,5150.8,12.16,7.83,18.4,99.80381944
05/11/2011,11,Fall,2011,9174.2,12.16,7.43,3.8,92.48784722
06/11/2011,11,Fall,2011,19224.1,16,5.81,0,74.80381944
07/11/2011,11,Fall,2011,4423.4,12.93,9.03,0.2,92.22048611
08/11/2011,11,Fall,2011,18679.7,15.62,6.62,0,84.04861111
09/11/2011,11,Fall,2011,14541.6,16,5.4,0,90.93229167
10/11/2011,11,Fall,2011,10903.4,18.28,10.21,0,93.015625
11/11/2011,11,Fall,2011,19693.9,20.95,10.99,0,82.24479167
12/11/2011,11,Fall,2011,18397.9,21.33,8.63,0,77.27430556
13/11/2011,11,Fall,2011,9144.2,17.9,12.16,0,85.97222222
14/11/2011,11,Fall,2011,5027.8,15.62,9.03,5.2,87.59548611
15/11/2011,11,Fall,2011,10821.6,13.32,4.99,0.2,96.10243056
16/11/2011,11,Fall,2011,14863.1,14.47,6.22,0,88.32465278
17/11/2011,11,Fall,2011,15705.4,15.62,2.03,0,92.59722222
18/11/2011,11,Fall,2011,16264.1,16.38,7.43,2.2,93.13368056
19/11/2011,11,Fall,2011,10955.3,15.23,9.42,0,91.93576389
20/11/2011,11,Fall,2011,4783,14.47,10.21,5,99.08854167
21/11/2011,11,Fall,2011,11600.3,15.62,9.03,0,91.97916667
22/11/2011,11,Fall,2011,4114.3,10.6,7.83,3.8,100
23/11/2011,11,Fall,2011,12458.9,17.52,8.23,4.4,87.11805556
24/11/2011,11,Fall,2011,12939.3,16,3.74,0,87.11111111
25/11/2011,11,Fall,2011,16533.2,17.14,2.46,0,88.94444444
26/11/2011,11,Fall,2011,16819.1,14.47,1.6,0,90.25694444
27/11/2011,11,Fall,2011,16861.7,15.23,0.73,0,89.73611111
28/11/2011,11,Fall,2011,15359,13.7,0.29,0,89.61631944
29/11/2011,11,Fall,2011,15289.3,14.85,0.29,0,89.27256944
30/11/2011,11,Fall,2011,14347.9,13.7,0.29,0,95.13020833
01/12/2011,12,Winter,2011,14557.8,14.09,0.29,0,94.90104167
02/12/2011,12,Winter,2011,5313,9.82,4.15,5.4,89.07638889
03/12/2011,12,Winter,2011,9694.4,10.6,1.17,0,90.21180556
04/12/2011,12,Winter,2011,15695.2,11.77,0.29,0,90.97048611
05/12/2011,12,Winter,2011,15413.1,14.47,2.03,0,93.45833333
06/12/2011,12,Winter,2011,15642,15.62,4.57,0,90.72916667
07/12/2011,12,Winter,2011,7312.9,8.23,1.6,0,100
08/12/2011,12,Winter,2011,9104.4,8.23,0.73,0.2,100
09/12/2011,12,Winter,2011,7272.8,7.83,0.29,0.2,100
10/12/2011,12,Winter,2011,2244.1,3.31,0.73,0.4,100
11/12/2011,12,Winter,2011,3873.1,6.62,2.89,0.6,100
12/12/2011,12,Winter,2011,6476.7,10.6,4.99,0,99.91319444
13/12/2011,12,Winter,2011,10847.8,12.55,7.43,0,90.47395833
14/12/2011,12,Winter,2011,11745.1,14.09,7.83,0,89.74652778
15/12/2011,12,Winter,2011,11795.5,11.38,3.74,0,92.21006944
16/12/2011,12,Winter,2011,3941.4,12.93,4.99,1.2,91.70833333
17/12/2011,12,Winter,2011,11554.1,10.6,2.46,0.2,63.03819444
18/12/2011,12,Winter,2011,15196.6,10.21,0.29,0,74.77256944
19/12/2011,12,Winter,2011,14166.3,9.42,0.29,0,80.25868056
20/12/2011,12,Winter,2011,13531.5,10.21,0.29,0,81.05902778
21/12/2011,12,Winter,2011,14091.1,14.85,0.29,0,86.11458333
22/12/2011,12,Winter,2011,15524.3,14.85,0.29,0,85.29513889
23/12/2011,12,Winter,2011,15181.9,13.7,0.29,0,90.76388889
24/12/2011,12,Winter,2011,15749.1,12.55,0.29,0,68.50868056
25/12/2011,12,Winter,2011,15591.6,12.55,0.29,0,65.90277778
26/12/2011,12,Winter,2011,14734.2,12.16,0.29,0,81.27083333
27/12/2011,12,Winter,2011,14934.3,12.55,0.29,0,87.74131944
28/12/2011,12,Winter,2011,15093.9,11.38,0.29,0,85.08854167
29/12/2011,12,Winter,2011,15384.3,10.99,0.29,0,76.05381944
30/12/2011,12,Winter,2011,15216.8,9.82,0.29,0,73.13888889
31/12/2011,12,Winter,2011,12956.9,11.77,0.29,0.2,72.390625
01/01/2012,1,Winter,2012,14881.6,13.7,-2.43,0,80.19618056
02/01/2012,1,Winter,2012,10400.3,13.32,6.22,0,81.26041667
03/01/2012,1,Winter,2012,15453.9,12.16,-0.6,0,77.81770833
04/01/2012,1,Winter,2012,15441.7,13.7,-3.37,0,83.17881944
05/01/2012,1,Winter,2012,15949.3,14.47,-1.97,0,87.26909722
06/01/2012,1,Winter,2012,13721.6,16.38,2.03,0,79.19965278
07/01/2012,1,Winter,2012,16209,15.62,0.29,0,80.93229167
08/01/2012,1,Winter,2012,16633.8,13.32,-2.43,0,74.39583333
09/01/2012,1,Winter,2012,16485.2,13.7,-2.9,0,70.46701389
10/01/2012,1,Winter,2012,16096.8,12.55,-1.51,0,80.29861111
11/01/2012,1,Winter,2012,16037.1,14.09,-1.97,0,78.47395833
12/01/2012,1,Winter,2012,13127.8,10.99,-1.51,0,82.40451389
13/01/2012,1,Winter,2012,8006.5,9.82,0.73,0,87.28298611
14/01/2012,1,Winter,2012,15796.7,11.38,-1.51,0,90.34548611
15/01/2012,1,Winter,2012,5572.9,6.22,-0.6,0,100
16/01/2012,1,Winter,2012,3012.6,5.4,2.89,1.8,99.99131944
17/01/2012,1,Winter,2012,17085.4,12.93,1.17,0,81.53645833
18/01/2012,1,Winter,2012,17380.6,11.38,-3.37,0,86.90625
19/01/2012,1,Winter,2012,15858.2,13.32,-1.51,0,85.68576389
20/01/2012,1,Winter,2012,15357.9,15.23,-0.15,0,84.63541667
21/01/2012,1,Winter,2012,17694.3,14.85,-0.15,0,80.40625
22/01/2012,1,Winter,2012,17245.3,15.23,-0.15,0,84.15798611
23/01/2012,1,Winter,2012,17543.1,14.85,-0.15,0,81.4375
24/01/2012,1,Winter,2012,18037.3,14.47,-0.6,0,82.23958333
25/01/2012,1,Winter,2012,18096.6,14.47,-1.51,0,82.640625
26/01/2012,1,Winter,2012,14856.9,11.77,-1.05,0,90.72569444
27/01/2012,1,Winter,2012,6108,8.63,0.73,1.4,99.89236111
28/01/2012,1,Winter,2012,18166.7,11.77,0.29,0,80.42708333
29/01/2012,1,Winter,2012,19305.5,9.82,-1.05,0,60.16319444
30/01/2012,1,Winter,2012,19053.3,10.6,-3.37,0,59.19444444
31/01/2012,1,Winter,2012,19291.9,12.16,-3.37,0,66.02430556
01/02/2012,2,Winter,2012,19374.2,11.77,-1.51,0,75.421875
02/02/2012,2,Winter,2012,20035.4,7.03,-1.97,1.2,64.48263889
03/02/2012,2,Winter,2012,20775.4,5.4,-3.37,0,41.02083333
04/02/2012,2,Winter,2012,19282.9,6.22,-5.31,0,46.34722222
05/02/2012,2,Winter,2012,9687.7,10.99,-2.43,0,56.6875
06/02/2012,2,Winter,2012,16749.7,14.85,2.03,0,54.0625
07/02/2012,2,Winter,2012,6834,9.03,-0.6,0,73.04166667
08/02/2012,2,Winter,2012,15746.9,5.4,-6.3,0,51.15972222
